employee_id,company_id,dept,seniority,salary,join_date,quit_date
201488,10,data_science,13,142000,9/6/2011,3/21/2014
249261,2,customer_service,28,111000,3/4/2013,NA
70323,3,marketing,18,155000,5/16/2011,9/28/2012
681068,1,engineer,6,201000,10/24/2011,NA
674256,3,customer_service,21,102000,4/29/2013,NA
856786,4,engineer,20,253000,10/11/2011,9/19/2014
318614,2,design,1,52000,8/5/2013,7/11/2014
970725,2,engineer,20,256000,12/30/2013,NA
329027,1,customer_service,2,31000,4/16/2012,5/17/2013
879455,1,customer_service,22,89000,1/23/2012,7/31/2015
203012,2,engineer,16,252000,5/16/2011,10/4/2013
421007,2,customer_service,16,94000,1/24/2011,3/30/2012
998771,3,sales,24,157000,6/1/2015,NA
243956,3,data_science,12,154000,9/3/2013,8/21/2015
89415,1,sales,2,56000,9/2/2014,7/6/2015
440428,3,marketing,7,98000,12/10/2012,NA
510404,4,customer_service,27,101000,12/15/2014,NA
141124,1,customer_service,27,134000,8/11/2014,9/18/2015
549805,8,data_science,9,178000,9/28/2015,NA
386816,1,customer_service,16,101000,12/16/2013,NA
792064,7,sales,11,95000,1/31/2013,11/29/2013
784213,2,engineer,13,229000,6/24/2013,5/9/2014
402971,1,design,8,151000,6/16/2014,NA
149877,1,engineer,15,257000,1/22/2013,6/19/2015
598894,1,customer_service,2,25000,11/2/2015,NA
612111,2,engineer,4,90000,10/6/2014,NA
201508,3,marketing,12,106000,7/11/2011,10/23/2015
994613,2,engineer,4,79000,11/11/2013,1/9/2015
489643,1,marketing,2,51000,5/26/2015,NA
808808,4,data_science,26,244000,6/11/2013,6/27/2014
589205,1,sales,3,52000,3/26/2012,3/22/2013
958089,1,design,24,233000,9/25/2014,NA
275037,3,customer_service,17,90000,4/14/2014,NA
299464,1,engineer,26,363000,8/1/2011,9/5/2014
998869,1,customer_service,1,29000,4/30/2012,10/9/2015
745986,5,design,20,151000,6/24/2013,11/13/2015
277344,1,engineer,18,354000,7/14/2014,8/21/2015
341852,1,design,18,179000,8/22/2011,9/21/2012
867120,9,data_science,23,209000,10/7/2013,NA
957929,2,customer_service,11,73000,2/3/2014,1/30/2015
298890,3,data_science,23,244000,6/22/2015,NA
204208,2,engineer,4,77000,3/10/2014,9/18/2015
96539,2,data_science,7,148000,9/2/2014,NA
937461,1,marketing,26,169000,2/6/2012,12/6/2013
333496,8,engineer,22,224000,9/19/2011,10/12/2012
786384,5,engineer,21,234000,7/5/2011,5/31/2013
807449,7,customer_service,27,104000,2/4/2013,NA
611778,1,engineer,3,68000,5/2/2011,5/2/2014
69075,3,engineer,12,150000,2/18/2014,3/27/2015
472137,3,customer_service,14,66000,10/5/2015,NA
617904,6,customer_service,9,72000,10/9/2013,NA
657672,1,customer_service,29,135000,12/10/2012,11/7/2014
374279,2,customer_service,3,34000,4/7/2014,NA
15880,3,engineer,19,254000,7/15/2013,12/4/2015
316415,1,customer_service,20,120000,12/2/2013,11/27/2015
279060,1,customer_service,3,30000,2/21/2012,NA
175825,1,customer_service,26,122000,5/19/2014,NA
662181,7,engineer,23,239000,1/9/2012,1/18/2013
960720,3,customer_service,16,99000,5/12/2015,NA
838542,1,customer_service,21,142000,9/4/2012,8/23/2013
718227,1,data_science,24,340000,8/22/2011,NA
774523,7,customer_service,2,25000,6/10/2013,5/16/2014
828664,6,customer_service,23,89000,7/6/2011,4/20/2012
420479,4,sales,26,177000,4/13/2015,NA
858800,3,customer_service,12,62000,1/15/2014,NA
255553,5,data_science,6,157000,10/27/2014,10/30/2015
722701,1,marketing,9,123000,11/2/2015,NA
275322,5,customer_service,5,61000,3/31/2014,5/15/2015
969983,5,customer_service,29,104000,4/20/2015,NA
714746,2,engineer,22,277000,11/3/2014,9/25/2015
321390,1,customer_service,16,107000,1/6/2014,NA
955938,1,engineer,1,75000,6/4/2012,NA
418807,4,customer_service,25,96000,5/16/2012,2/20/2015
405169,1,data_science,28,278000,11/16/2015,NA
610633,1,marketing,9,148000,12/9/2013,10/24/2014
639271,4,design,5,101000,1/11/2012,4/11/2014
847420,1,sales,25,190000,5/18/2015,NA
176701,8,customer_service,5,65000,11/14/2011,1/2/2015
591862,1,sales,21,205000,10/1/2012,5/1/2015
434874,2,marketing,25,198000,6/18/2012,10/16/2015
464872,1,customer_service,3,30000,8/26/2013,NA
811782,2,customer_service,17,103000,2/16/2012,1/31/2014
37797,1,engineer,15,293000,11/2/2011,NA
281685,10,marketing,29,147000,8/15/2011,8/24/2012
337901,3,customer_service,27,101000,10/22/2015,NA
8491,3,engineer,20,238000,7/10/2014,7/6/2015
970959,2,marketing,9,116000,8/22/2011,4/6/2015
174798,1,data_science,11,184000,11/9/2015,NA
103402,1,design,14,128000,5/26/2015,NA
513177,3,customer_service,1,22000,5/19/2014,NA
75523,2,customer_service,12,75000,12/31/2012,1/30/2015
695622,10,customer_service,14,62000,1/12/2015,NA
605548,3,engineer,17,212000,3/21/2011,6/5/2014
499713,8,design,7,103000,3/9/2015,NA
77266,4,data_science,4,61000,2/27/2012,NA
561109,1,marketing,1,51000,11/16/2015,NA
454502,8,sales,10,103000,8/20/2012,11/1/2013
702099,5,engineer,16,242000,11/19/2012,11/13/2015
119034,1,customer_service,23,132000,7/30/2012,8/16/2013
422955,3,design,25,176000,3/11/2013,5/8/2015
745050,1,engineer,12,193000,12/31/2012,NA
930830,2,data_science,14,181000,9/19/2011,10/19/2012
748481,1,marketing,9,129000,10/1/2012,1/16/2015
238524,10,customer_service,3,21000,7/13/2015,NA
555862,1,marketing,18,169000,1/23/2012,4/12/2013
66113,2,customer_service,10,86000,8/3/2015,NA
656765,10,customer_service,25,106000,12/7/2015,NA
307068,7,marketing,16,167000,12/31/2012,12/20/2013
370889,2,engineer,21,255000,2/22/2011,11/25/2011
855347,1,sales,10,109000,3/8/2013,5/11/2015
737886,1,customer_service,16,118000,5/12/2014,NA
88949,4,data_science,4,67000,9/14/2015,NA
574560,1,design,23,228000,2/4/2013,12/5/2014
920418,3,sales,18,166000,1/28/2013,NA
979118,4,design,7,97000,3/5/2014,NA
271022,4,sales,11,105000,3/24/2015,NA
482782,5,marketing,26,147000,11/2/2015,NA
766927,7,engineer,21,245000,3/30/2015,NA
277279,1,marketing,2,57000,4/6/2015,NA
946942,1,customer_service,26,103000,4/2/2012,7/24/2015
942452,1,design,13,133000,8/19/2013,7/10/2015
906730,1,data_science,15,260000,10/5/2015,NA
416436,4,customer_service,16,1.00E+05,6/15/2015,NA
610333,1,marketing,6,122000,10/10/2012,7/10/2015
503799,2,customer_service,18,131000,3/19/2012,4/1/2013
968172,1,customer_service,3,30000,1/9/2012,NA
196579,3,customer_service,11,59000,1/22/2013,12/27/2013
17484,8,engineer,17,254000,8/20/2012,2/27/2015
647035,2,marketing,8,133000,10/31/2011,2/14/2014
409600,1,marketing,28,2.00E+05,3/19/2014,NA
64338,5,customer_service,6,65000,4/9/2012,5/10/2013
552310,9,marketing,18,170000,1/22/2013,9/9/2014
672203,1,design,10,89000,4/28/2014,5/15/2015
875801,5,sales,16,167000,3/27/2013,2/27/2015
178979,6,sales,24,151000,3/5/2012,3/14/2013
124527,1,customer_service,29,119000,3/30/2015,NA
758759,1,marketing,12,127000,3/3/2014,7/17/2015
174062,2,engineer,17,314000,1/17/2012,NA
260326,8,engineer,10,181000,8/25/2015,NA
151795,10,engineer,4,59000,9/19/2012,NA
345832,1,engineer,7,188000,5/29/2012,4/24/2015
181995,1,data_science,16,254000,8/12/2015,NA
344231,1,customer_service,3,35000,10/5/2015,NA
323285,2,engineer,8,215000,7/6/2015,NA
84849,7,sales,24,179000,8/7/2012,9/27/2013
144820,1,customer_service,25,118000,1/26/2015,NA
125631,1,customer_service,26,137000,9/2/2015,NA
487011,6,data_science,2,61000,2/25/2013,2/7/2014
80095,1,engineer,17,283000,2/22/2011,3/13/2015
386869,1,engineer,5,208000,5/26/2015,NA
202084,1,customer_service,5,71000,11/28/2011,9/14/2012
685060,2,customer_service,22,116000,8/5/2013,10/16/2015
842757,9,design,8,93000,5/12/2014,5/8/2015
599085,1,data_science,11,209000,7/5/2011,3/6/2015
81718,1,customer_service,17,118000,2/13/2012,12/5/2014
559732,3,engineer,12,156000,8/19/2013,7/10/2015
520884,5,customer_service,14,57000,6/8/2015,NA
672878,2,data_science,8,2.00E+05,11/17/2014,NA
689672,1,customer_service,6,92000,12/17/2013,10/2/2015
186028,1,marketing,29,182000,8/17/2015,NA
628769,5,customer_service,25,92000,5/5/2015,NA
703565,1,data_science,29,253000,4/28/2014,NA
520670,2,data_science,28,292000,11/25/2013,NA
34600,6,marketing,10,1.00E+05,9/12/2011,6/7/2013
82585,3,marketing,2,40000,2/11/2013,9/8/2015
160850,1,data_science,3,73000,10/14/2015,NA
226086,2,sales,12,125000,3/2/2015,11/12/2015
131944,7,sales,5,113000,10/8/2012,12/13/2013
221756,2,engineer,6,193000,10/28/2014,10/9/2015
235581,6,data_science,8,176000,3/12/2012,2/22/2013
769349,6,customer_service,24,118000,6/16/2014,8/13/2015
212594,1,customer_service,25,120000,6/17/2014,7/17/2015
733853,1,data_science,1,72000,2/27/2012,10/23/2015
343505,1,data_science,16,281000,4/11/2011,6/27/2014
343982,1,customer_service,28,135000,5/14/2012,10/9/2015
55847,7,engineer,9,164000,1/7/2013,12/27/2013
748243,2,customer_service,13,79000,6/3/2013,NA
85492,2,sales,5,113000,7/14/2014,7/31/2015
612926,1,design,2,49000,7/20/2015,NA
434700,3,customer_service,21,104000,9/3/2013,8/8/2014
386179,1,sales,18,228000,3/26/2012,3/15/2013
807915,7,data_science,1,58000,2/9/2015,NA
899177,2,data_science,23,260000,3/8/2011,11/6/2015
235346,7,data_science,26,281000,1/22/2013,4/11/2014
481907,1,customer_service,12,85000,8/9/2011,12/26/2014
531407,1,marketing,10,134000,10/27/2014,NA
929750,1,sales,17,224000,4/30/2012,6/5/2015
623993,1,engineer,12,233000,1/23/2012,4/12/2013
129630,2,engineer,8,164000,5/18/2015,NA
540222,10,customer_service,23,93000,11/9/2015,NA
30422,5,marketing,11,105000,6/18/2012,6/7/2013
950001,2,customer_service,9,79000,2/18/2014,NA
179615,3,engineer,1,64000,10/19/2015,NA
622934,10,data_science,7,143000,3/5/2013,2/7/2014
403427,1,engineer,8,177000,11/9/2011,5/8/2015
428008,2,customer_service,10,87000,4/9/2012,3/15/2013
714393,5,customer_service,27,98000,5/19/2014,5/8/2015
744057,1,marketing,6,135000,7/21/2015,NA
431274,2,engineer,20,330000,8/6/2012,8/2/2013
898864,1,customer_service,23,131000,10/13/2011,9/19/2014
354719,2,marketing,16,190000,10/10/2011,11/9/2012
89763,2,customer_service,6,69000,11/16/2015,NA
891694,2,customer_service,17,147000,1/21/2015,NA
265500,1,customer_service,25,120000,10/10/2011,9/14/2012
998199,1,customer_service,28,112000,3/16/2015,NA
380068,1,engineer,25,315000,8/11/2014,9/11/2015
706398,2,marketing,8,132000,11/21/2011,12/21/2012
685414,1,customer_service,22,137000,4/18/2011,4/13/2012
166041,4,sales,6,97000,8/26/2013,7/25/2014
372640,2,marketing,25,142000,10/13/2014,NA
287265,1,marketing,8,111000,10/10/2011,11/21/2014
323287,1,customer_service,19,119000,9/8/2015,NA
581205,4,engineer,13,132000,6/9/2014,NA
391203,7,marketing,16,164000,10/24/2011,11/8/2013
782212,3,sales,27,168000,6/18/2012,7/12/2013
824976,1,data_science,10,215000,7/8/2013,NA
969947,3,sales,10,108000,8/18/2014,NA
702264,3,engineer,12,183000,3/26/2012,9/19/2014
373682,1,customer_service,15,103000,2/9/2015,NA
203569,1,marketing,23,181000,4/18/2011,5/11/2012
571411,1,customer_service,1,31000,10/13/2014,NA
618191,10,engineer,3,57000,6/17/2013,8/8/2014
605552,6,marketing,14,119000,2/11/2013,2/21/2014
470924,4,engineer,11,152000,7/5/2011,8/31/2012
609852,7,sales,4,38000,8/13/2012,NA
337466,1,marketing,8,125000,10/21/2015,NA
557330,1,marketing,1,55000,9/8/2015,NA
307417,2,data_science,26,307000,9/10/2012,NA
140090,2,marketing,27,187000,7/18/2011,5/29/2015
685444,6,customer_service,10,63000,10/28/2013,NA
291053,6,customer_service,6,60000,10/13/2014,8/14/2015
48195,1,engineer,3,86000,8/20/2012,7/19/2013
940613,1,customer_service,24,105000,1/13/2014,NA
979876,4,customer_service,3,28000,2/22/2011,2/3/2012
124418,1,engineer,7,209000,7/1/2013,NA
690977,1,customer_service,13,82000,1/30/2012,NA
724096,1,engineer,16,264000,8/6/2012,NA
398083,3,customer_service,8,62000,6/1/2011,1/17/2014
244099,1,customer_service,15,121000,4/21/2014,3/20/2015
114420,3,data_science,24,258000,4/8/2013,2/28/2014
850068,3,data_science,25,251000,3/3/2014,3/13/2015
427027,1,engineer,14,228000,8/5/2013,7/17/2015
525598,7,engineer,23,230000,3/28/2011,11/7/2014
244278,7,sales,18,136000,12/31/2012,7/7/2014
220767,1,customer_service,13,83000,2/22/2012,11/13/2015
7260,1,customer_service,20,85000,1/21/2014,10/2/2015
801667,9,customer_service,6,67000,8/22/2011,7/6/2015
392101,1,customer_service,10,84000,10/13/2014,NA
50398,8,design,4,44000,11/19/2012,NA
322042,3,engineer,23,243000,4/9/2012,NA
456800,4,design,8,79000,7/29/2013,8/28/2015
245578,3,customer_service,26,82000,4/26/2011,11/13/2014
283877,3,marketing,17,146000,5/11/2015,NA
230708,2,data_science,19,288000,1/31/2011,2/20/2015
511969,4,marketing,4,42000,11/28/2011,11/7/2014
874372,1,data_science,22,249000,11/28/2011,10/18/2013
979053,8,customer_service,26,93000,11/18/2013,NA
207228,3,sales,9,93000,10/22/2012,11/15/2013
633080,5,sales,11,109000,10/24/2013,1/23/2015
234533,9,marketing,6,104000,8/6/2012,NA
300156,1,data_science,13,185000,8/19/2013,7/11/2014
315152,4,marketing,2,41000,10/10/2011,10/19/2012
211358,1,marketing,2,44000,4/1/2013,2/21/2014
639041,3,marketing,15,170000,3/18/2013,4/21/2014
459502,7,customer_service,25,86000,10/24/2011,9/13/2013
857398,1,data_science,2,82000,2/3/2014,1/16/2015
958473,3,customer_service,25,107000,2/27/2012,12/5/2014
2658,1,data_science,21,265000,11/7/2011,6/26/2015
444790,2,customer_service,25,108000,2/14/2011,4/19/2013
315254,4,customer_service,16,75000,11/25/2013,NA
882009,1,sales,19,207000,7/8/2015,NA
785377,1,data_science,11,167000,1/17/2012,11/2/2012
311269,1,sales,28,194000,7/11/2011,6/1/2012
460434,8,sales,22,117000,4/17/2013,11/21/2014
167954,8,sales,13,115000,3/12/2012,NA
631704,1,marketing,11,124000,1/22/2013,1/17/2014
446879,9,design,19,169000,2/23/2015,NA
709459,6,customer_service,28,87000,12/5/2011,11/9/2012
708493,1,data_science,24,326000,6/9/2014,NA
786085,1,marketing,14,106000,12/31/2012,7/10/2015
792239,3,customer_service,14,64000,6/22/2015,NA
290616,1,marketing,10,126000,6/23/2014,NA
97091,1,customer_service,16,121000,11/23/2015,NA
173343,4,data_science,3,56000,12/19/2011,12/7/2012
27780,1,engineer,19,266000,8/12/2013,NA
264155,1,engineer,2,79000,6/15/2015,NA
552117,3,customer_service,1,24000,6/18/2012,NA
420933,8,sales,13,90000,7/5/2011,9/26/2014
919537,1,customer_service,6,66000,5/31/2011,11/7/2014
801374,2,customer_service,25,128000,3/31/2014,NA
866509,7,marketing,19,167000,1/28/2013,10/30/2015
907109,1,engineer,17,233000,8/12/2013,NA
492218,4,data_science,14,161000,9/22/2014,8/21/2015
354943,4,sales,23,182000,1/25/2012,11/22/2013
911018,3,customer_service,2,20000,10/10/2012,11/22/2013
987680,2,customer_service,20,126000,7/3/2012,8/22/2014
670220,1,customer_service,24,116000,3/29/2011,1/27/2012
837281,1,marketing,4,47000,10/3/2011,9/14/2012
964490,10,data_science,17,2.00E+05,5/21/2012,4/4/2014
584199,5,engineer,27,228000,2/11/2013,2/21/2014
223177,2,sales,10,124000,1/28/2013,NA
432179,1,customer_service,18,137000,10/14/2013,7/25/2014
280375,7,engineer,23,231000,8/25/2014,8/4/2015
133189,1,data_science,29,294000,11/24/2014,NA
509291,5,customer_service,10,56000,4/3/2013,NA
793242,2,data_science,29,281000,6/21/2011,3/7/2014
743227,2,data_science,7,183000,10/21/2013,NA
877025,6,customer_service,12,63000,7/7/2014,8/28/2015
652759,4,customer_service,22,110000,3/30/2015,NA
660573,9,marketing,16,134000,6/23/2014,5/22/2015
870827,2,sales,21,198000,2/13/2012,10/11/2013
786441,1,customer_service,5,71000,12/5/2011,12/6/2013
609860,5,design,21,127000,9/29/2014,NA
745451,1,customer_service,17,119000,11/18/2013,11/14/2014
490242,9,customer_service,11,65000,9/27/2012,6/6/2014
653351,2,design,3,47000,3/21/2011,2/24/2012
648054,1,sales,6,132000,12/1/2014,NA
394814,1,marketing,2,52000,8/15/2011,5/17/2013
323631,4,sales,18,170000,5/27/2014,NA
576536,8,engineer,20,266000,11/25/2013,NA
956727,1,design,12,128000,10/1/2013,8/15/2014
157527,8,marketing,10,109000,3/24/2014,3/27/2015
486910,2,marketing,14,127000,2/9/2015,NA
965542,1,engineer,25,286000,6/15/2015,NA
336483,1,customer_service,13,75000,9/30/2013,NA
566782,6,design,18,177000,12/27/2011,NA
924146,3,customer_service,13,63000,8/6/2015,NA
14851,1,customer_service,14,69000,7/21/2014,NA
678401,3,sales,16,173000,3/21/2011,4/1/2013
941548,3,engineer,3,65000,3/14/2013,5/1/2015
311752,2,engineer,7,217000,8/20/2013,9/5/2014
49860,8,customer_service,13,61000,6/27/2011,7/20/2012
581912,8,marketing,2,33000,7/20/2015,NA
497564,1,marketing,13,123000,5/18/2015,NA
953321,1,customer_service,6,82000,7/22/2015,NA
850739,9,customer_service,22,96000,8/28/2012,8/8/2014
965972,1,customer_service,15,116000,5/11/2015,NA
55035,3,sales,21,148000,1/12/2015,NA
396639,1,customer_service,13,81000,3/4/2015,NA
320239,1,sales,16,192000,4/8/2014,NA
700106,4,sales,26,136000,5/21/2012,5/9/2013
215974,9,marketing,17,174000,4/6/2015,NA
56921,1,customer_service,11,83000,12/7/2015,NA
295799,1,design,2,45000,8/13/2012,NA
717566,3,marketing,26,160000,11/30/2015,NA
461802,1,engineer,4,64000,4/4/2011,5/11/2012
784375,1,engineer,1,69000,11/19/2012,3/7/2014
596763,7,marketing,25,168000,4/7/2015,NA
924309,2,marketing,14,119000,7/2/2012,6/21/2013
581423,6,marketing,1,35000,1/9/2012,6/12/2015
560681,2,design,29,208000,1/30/2012,9/12/2014
889574,1,data_science,16,291000,12/4/2013,10/17/2014
878231,1,customer_service,15,123000,10/5/2015,NA
753048,1,customer_service,24,109000,11/23/2015,NA
660131,3,customer_service,17,72000,11/25/2013,NA
909563,10,engineer,17,261000,5/23/2011,12/19/2014
868313,2,marketing,21,184000,11/23/2015,NA
734767,2,customer_service,29,127000,8/16/2011,6/1/2012
672113,3,data_science,21,229000,7/30/2012,9/18/2015
703271,1,customer_service,13,82000,5/27/2014,NA
908722,3,data_science,9,153000,6/8/2015,NA
290137,8,customer_service,16,97000,9/10/2012,NA
163598,1,design,28,188000,3/18/2013,3/14/2014
740314,1,marketing,15,211000,6/3/2013,6/27/2014
170425,8,data_science,21,231000,5/1/2014,NA
350068,3,marketing,21,150000,8/26/2013,11/13/2015
687109,6,design,8,115000,3/1/2011,3/23/2012
546853,2,customer_service,14,78000,7/1/2013,NA
735157,2,design,18,230000,10/31/2011,11/23/2012
694750,7,sales,17,176000,2/28/2011,11/22/2013
976472,1,data_science,2,75000,4/11/2011,5/24/2013
710100,2,customer_service,20,111000,8/9/2011,11/22/2013
995541,2,design,9,109000,6/9/2014,4/6/2015
67893,1,engineer,16,292000,8/30/2011,10/11/2013
786040,4,data_science,9,182000,8/8/2011,10/23/2015
351025,2,engineer,4,65000,11/23/2015,NA
864996,1,customer_service,8,85000,9/28/2015,NA
245138,2,customer_service,8,78000,8/31/2015,NA
483247,3,sales,22,144000,7/6/2015,NA
686731,9,marketing,27,168000,9/19/2011,9/19/2014
588025,5,data_science,4,69000,9/9/2013,5/20/2015
975316,1,marketing,2,53000,9/30/2013,11/21/2014
396159,2,design,17,206000,1/17/2012,12/7/2012
343579,2,customer_service,25,116000,9/8/2014,8/14/2015
772589,3,marketing,26,167000,10/3/2011,NA
112574,1,customer_service,16,125000,7/10/2012,8/22/2014
690673,1,data_science,9,192000,8/12/2013,NA
14371,5,sales,10,96000,10/10/2011,10/24/2014
717840,1,design,22,208000,2/2/2015,NA
374059,3,engineer,5,133000,1/27/2014,2/6/2015
4245,1,customer_service,27,121000,6/11/2012,6/5/2014
304480,4,engineer,1,55000,5/16/2011,7/31/2015
552517,5,customer_service,22,75000,10/14/2013,NA
919556,3,sales,24,130000,2/19/2013,4/21/2014
892886,6,marketing,3,34000,6/16/2014,7/31/2015
879339,1,customer_service,19,130000,3/28/2011,2/20/2015
631152,7,sales,10,1.00E+05,9/17/2013,9/19/2014
629579,3,marketing,14,78000,2/5/2015,NA
691416,9,engineer,23,243000,5/4/2015,NA
979288,10,engineer,6,158000,12/5/2011,NA
543700,10,engineer,7,162000,10/21/2015,NA
56392,2,customer_service,20,135000,11/23/2015,NA
164765,1,sales,6,98000,7/11/2011,8/9/2013
546631,5,design,18,162000,6/6/2011,3/30/2012
648579,1,engineer,8,180000,7/9/2012,9/4/2015
250942,1,customer_service,20,130000,12/3/2014,10/16/2015
935722,10,marketing,26,135000,7/13/2015,NA
139833,2,customer_service,4,31000,7/25/2011,6/29/2012
250099,8,customer_service,15,99000,11/16/2015,NA
536851,2,data_science,11,173000,6/8/2015,NA
38990,3,sales,10,112000,11/26/2012,12/6/2013
167119,1,customer_service,14,69000,2/14/2011,2/22/2013
575559,3,engineer,11,154000,4/7/2014,3/6/2015
791484,6,data_science,18,280000,11/19/2012,NA
924484,1,engineer,3,87000,2/9/2015,NA
786328,4,customer_service,12,53000,1/24/2011,11/30/2012
103632,1,sales,20,198000,4/18/2011,3/21/2014
370715,2,sales,5,130000,10/17/2011,10/19/2012
135557,5,customer_service,25,84000,5/18/2011,6/15/2012
284959,1,customer_service,24,104000,7/23/2012,7/12/2013
244399,3,customer_service,15,88000,6/4/2012,4/11/2014
785858,1,sales,24,209000,4/18/2011,5/2/2014
503691,5,customer_service,27,87000,3/26/2012,4/26/2013
293650,1,data_science,26,257000,11/19/2012,11/8/2013
899477,6,engineer,11,137000,3/31/2014,NA
398805,2,data_science,23,326000,8/27/2012,11/21/2014
389465,1,customer_service,29,107000,7/21/2014,8/14/2015
306828,4,sales,6,122000,12/24/2012,11/14/2014
352144,6,engineer,11,158000,10/7/2013,NA
404094,1,customer_service,3,31000,10/21/2013,NA
271218,1,engineer,24,258000,9/8/2015,NA
725660,2,sales,16,188000,11/2/2015,NA
738479,1,customer_service,22,115000,8/12/2015,NA
991850,1,data_science,19,295000,5/5/2014,6/5/2015
596250,9,sales,22,157000,4/18/2011,3/30/2012
386393,5,customer_service,14,69000,9/8/2015,NA
460082,2,data_science,5,196000,3/19/2012,12/3/2013
957479,6,marketing,23,150000,6/27/2011,8/1/2014
214191,6,data_science,6,152000,7/1/2013,7/31/2015
539145,3,customer_service,2,25000,12/15/2014,NA
510704,1,marketing,5,136000,10/31/2011,12/28/2012
907563,2,customer_service,26,119000,11/19/2014,9/18/2015
902084,1,sales,13,97000,5/29/2012,6/28/2013
458660,3,customer_service,17,102000,5/11/2011,12/6/2013
714729,1,customer_service,1,36000,7/18/2011,8/8/2014
344967,5,engineer,3,65000,8/18/2014,NA
326635,1,customer_service,27,99000,3/21/2011,2/22/2013
859769,4,customer_service,23,103000,3/4/2013,1/23/2015
51847,3,sales,19,173000,12/29/2014,NA
211530,6,customer_service,26,103000,5/14/2012,4/1/2013
155240,6,marketing,3,40000,9/10/2012,9/19/2014
658235,6,engineer,14,143000,4/4/2011,6/7/2013
943396,2,customer_service,27,143000,11/18/2013,NA
133915,1,sales,10,149000,9/26/2011,9/14/2012
290324,3,design,29,148000,10/31/2011,9/27/2013
168657,2,customer_service,13,64000,6/30/2014,NA
363569,9,engineer,17,247000,1/18/2012,1/21/2015
527597,10,sales,3,36000,11/2/2015,NA
4341,6,marketing,17,168000,6/19/2014,5/1/2015
229337,7,engineer,11,143000,8/1/2011,8/9/2013
914738,1,customer_service,18,122000,11/7/2011,1/4/2013
636164,4,marketing,2,42000,10/13/2011,8/10/2012
254002,1,sales,16,2.00E+05,11/28/2011,NA
580354,2,sales,6,126000,2/9/2015,NA
931424,2,marketing,4,50000,2/27/2012,3/8/2013
401640,2,data_science,25,313000,3/26/2012,NA
130516,3,customer_service,4,27000,9/28/2015,NA
326977,2,customer_service,5,88000,9/21/2015,NA
471491,1,engineer,10,182000,1/3/2012,12/13/2013
751675,4,customer_service,17,87000,5/31/2011,9/13/2013
908885,1,engineer,27,308000,10/17/2011,10/5/2012
455072,4,customer_service,11,65000,10/28/2013,7/10/2015
979177,1,marketing,21,213000,2/4/2013,NA
56016,6,customer_service,16,93000,6/16/2014,5/29/2015
562347,1,customer_service,7,80000,3/7/2011,2/1/2013
627379,1,marketing,26,192000,6/9/2014,NA
19416,2,marketing,1,45000,12/3/2012,NA
677153,1,sales,28,183000,1/14/2013,NA
822748,4,data_science,1,56000,11/17/2015,NA
945586,3,sales,17,194000,9/23/2013,7/24/2015
892423,9,data_science,2,55000,8/8/2011,4/8/2014
978385,4,customer_service,8,58000,3/14/2011,1/13/2012
827505,2,data_science,3,76000,3/18/2013,5/2/2014
804449,1,data_science,28,332000,7/9/2015,NA
964231,9,customer_service,21,110000,8/5/2013,NA
214465,3,customer_service,25,1.00E+05,2/10/2014,NA
970009,1,marketing,18,167000,9/18/2014,8/7/2015
606044,5,engineer,17,210000,7/18/2011,11/10/2015
158771,1,data_science,5,194000,12/29/2014,NA
743433,1,customer_service,14,78000,12/9/2013,NA
215785,1,data_science,19,243000,3/4/2013,2/14/2014
294616,1,customer_service,1,34000,1/30/2012,NA
379168,1,customer_service,11,82000,9/24/2012,NA
899720,1,customer_service,16,120000,10/27/2014,10/9/2015
249333,1,customer_service,20,147000,12/12/2011,12/5/2014
78182,1,customer_service,25,123000,6/4/2012,3/14/2014
106985,9,engineer,27,225000,7/16/2012,5/8/2015
711527,9,marketing,14,107000,3/16/2015,NA
51544,5,data_science,2,55000,1/22/2013,4/4/2014
646130,8,customer_service,18,99000,2/24/2014,2/27/2015
481811,6,sales,3,38000,7/13/2015,NA
735363,4,customer_service,14,76000,10/3/2011,9/7/2012
9363,2,engineer,16,316000,5/26/2015,NA
896825,1,marketing,3,49000,10/22/2012,11/20/2015
126706,5,data_science,10,124000,3/9/2015,NA
395759,1,customer_service,21,118000,6/9/2014,5/29/2015
247088,3,customer_service,16,95000,10/13/2014,NA
352961,1,customer_service,5,82000,5/6/2013,NA
381263,1,customer_service,21,131000,4/30/2012,3/13/2015
782393,2,marketing,19,203000,3/17/2014,1/23/2015
408246,5,customer_service,11,54000,9/24/2014,NA
357301,5,customer_service,1,25000,11/16/2015,NA
364808,1,sales,6,141000,4/20/2015,NA
618319,7,engineer,13,135000,9/17/2012,11/8/2013
108979,1,marketing,21,240000,1/6/2014,NA
727594,1,customer_service,26,114000,6/16/2014,NA
897894,2,sales,29,227000,9/8/2014,NA
178032,6,marketing,9,104000,12/12/2013,NA
360226,8,customer_service,1,25000,5/4/2015,NA
292751,3,design,11,126000,3/21/2012,6/6/2014
479068,3,customer_service,20,96000,12/31/2012,1/23/2014
141066,1,customer_service,1,32000,4/1/2013,4/24/2015
716321,1,sales,22,207000,9/22/2014,7/6/2015
175515,1,customer_service,19,114000,6/2/2014,NA
407519,1,sales,9,119000,8/15/2011,8/3/2012
132667,6,sales,9,101000,10/26/2015,NA
177246,1,engineer,16,312000,5/13/2013,NA
190237,1,data_science,2,64000,7/22/2013,10/23/2015
